,artist_name,artist_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,duration_ms,popularity,count,genre
13,Lata Mangeshkar,132940,0.500360234,0.302660234,0.649,115.4179041,-12.30304561,1,1,0.945985965,0.262416525,0.20823064300000002,0.08542538,214242.1953,4.088888889,855,International
14,Glenn Gould,803752,0.359996871,0.222202383,0.6438418770000001,110.24145490000001,-22.1191444,1,7,0.9803152829999999,0.866343671,0.139213117,0.047417329,191915.2335,18.58724428,831,Classical
15,The Beatles,754032,0.5219754560000001,0.546826974,0.619659538,121.07474609999998,-9.682696233,1,0,0.36035593200000005,0.051906132,0.223001337,0.053395017999999995,174307.87,48.06075334,823,Pop/Rock
16,Fleetwood Mac,182900,0.577665829,0.517276131,0.607894221,123.283103,-11.97356533,1,9,0.359766385,0.130338418,0.243842211,0.041397738999999996,240890.6935,34.87437186,796,Pop/Rock
17,Led Zeppelin,139026,0.42156213,0.688843195,0.5059875739999999,118.88716570000001,-10.20231657,1,2,0.223537225,0.15842087900000001,0.22633284,0.062070414000000004,327086.2959,41.41715976,676,Pop/Rock
18,Bob Marley & the Wailers,69402,0.742844884,0.547612211,0.749334983,120.29863700000001,-9.665752475,1,9,0.204243982,0.028482358,0.289808581,0.153062046,273496.7739,43.1320132,606,R&B;
19,Nina Simone,411761,0.44446537799999997,0.331484605,0.45450404200000005,114.48097720000001,-13.37796134,1,9,0.7799382779999999,0.03847298,0.290231986,0.058175747,233122.2689,28.67486819,569,Vocal
20,Elton John,796734,0.523767606,0.586008451,0.53085,128.0431092,-9.655693662000001,1,0,0.35095861700000003,0.011542423999999999,0.222402641,0.04238081,278983.8732,38.0915493,568,Pop/Rock
21,Stevie Wonder,622805,0.558972376,0.525656354,0.615994475,113.8077606,-12.02628177,1,1,0.343211304,0.025125901000000003,0.18320884,0.054625046,246756.512,34.48066298,543,R&B;
22,Marvin Gaye,316834,0.541295203,0.557293358,0.649764576,116.1497196,-10.73299077,0,0,0.42324420700000004,0.137062139,0.230760148,0.049913837999999995,231409.1771,32.38560886,542,R&B;
23,Leonard Bernstein,239859,0.323771904,0.211741155,0.23865175600000002,105.1448743,-19.34347505,1,5,0.87542329,0.5060121679999999,0.22732735699999998,0.085401294,331077.6007,10.83918669,541,Classical
24,The Who,577627,0.472034749,0.723826255,0.503839768,127.2440116,-8.821011582999999,1,2,0.223891963,0.069391678,0.252487645,0.062551158,239976.7066,29.76833977,518,Pop/Rock
25,Willie Nelson,583959,0.562986408,0.37410407799999995,0.498713786,115.3286777,-12.91758252,1,2,0.607378796,0.036486832999999996,0.211956699,0.045695728,190564.06600000002,31.80970874,515,Country
26,Grateful Dead,988440,0.5586510720000001,0.51783115,0.629833918,120.6570078,-12.06088889,1,9,0.43785781700000004,0.134282647,0.327447953,0.045292007999999995,337784.3119,32.39961014,513,Pop/Rock
27,John Coltrane,175553,0.46008102799999995,0.356163241,0.43265612600000003,116.36476880000001,-13.19754348,1,0,0.681216522,0.1455987,0.177910277,0.053308102999999996,431693.1897,22.72727273,506,Jazz
28,Thelonious Monk,490416,0.547653768,0.28660977600000004,0.399822403,113.4160835,-14.32149287,1,5,0.818879837,0.49748011799999997,0.143676986,0.059595315999999995,294534.1202,18.48676171,491,Jazz
29,Vicente FernÃ¡ndez,197424,0.46861145200000004,0.39977096100000004,0.57392229,116.00029040000001,-7.3105296520000005,1,7,0.564035174,0.004577476,0.249567485,0.041898977999999996,184993.9223,37.84458078,489,Latin
30,Oscar Peterson,489316,0.5568485479999999,0.170209959,0.394861203,103.1299149,-19.70441494,1,0,0.9283630709999999,0.766649263,0.124203527,0.0473639,211745.1452,14.7406639,482,Jazz
31,Metallica,446509,0.36106722700000005,0.903907563,0.339061765,125.07813449999999,-6.299273109,1,4,0.020060711000000002,0.228038739,0.34683529399999996,0.099903361,369913.1555,40.02941176,476,Pop/Rock
32,U2,219203,0.444403548,0.6801543240000001,0.439485366,126.84815959999999,-9.94475388,1,8,0.123511885,0.128396536,0.30409867,0.045547894000000005,265289.745,40.35698448,451,Pop/Rock
33,David Bowie,531986,0.497813004,0.595268161,0.547633632,122.769713,-11.26176906,1,0,0.254577359,0.076402439,0.208974888,0.059765695,242765.4619,41.72869955,446,Pop/Rock
34,Waylon Jennings,200791,0.5973056179999999,0.49151146100000004,0.638937978,114.47210109999999,-12.29962697,1,2,0.49300588799999995,0.08540917,0.22347056199999998,0.038269887999999995,178821.5101,30.61797753,445,Country
35,The Kinks,100160,0.547176471,0.7079601809999999,0.675529864,122.030543,-8.109782805,1,7,0.29628701399999996,0.022411032999999997,0.183461538,0.055244344,186075.7285,29.97737557,442,Pop/Rock
36,Red Hot Chili Peppers,883318,0.547803653,0.82326484,0.509851142,117.02173059999998,-5.578041096000001,1,0,0.056689477,0.07569145599999999,0.181637443,0.077571689,241409.3881,47.77625571,438,Pop/Rock
37,Javier SolÃ­s,216348,0.445315668,0.304842396,0.541974654,112.1560553,-11.51971889,1,0,0.820225806,0.0025572579999999998,0.250377419,0.036712212,168732.235,21.7235023,434,Latin
38,Aretha Franklin,927555,0.551486175,0.431235023,0.573806912,118.93407830000001,-10.75780415,1,0,0.604369677,0.00593847,0.259547696,0.060275576,217687.3664,30.86635945,434,R&B;
39,Doris Day,189644,0.42064018700000005,0.162301262,0.34490654200000004,110.1250023,-15.27329206,1,0,0.876114486,0.008417077,0.197784813,0.04798785,170319.3925,13.86448598,428,Vocal
40,George Strait,944084,0.624835681,0.484185446,0.563316901,122.67921129999999,-11.66871831,1,9,0.324950704,0.004746328,0.183237793,0.031178169,186386.8944,40.73943662,426,Country
41,Van Morrison,307461,0.551522673,0.5032997610000001,0.602200477,118.63759669999999,-11.26361337,1,7,0.40026599399999996,0.025422724,0.229074224,0.056894033,275735.8735,34.97613365,419,Pop/Rock
42,Pink Floyd,346336,0.38325797100000003,0.415595169,0.257658454,116.3254058,-15.17795169,1,7,0.38833553,0.299680868,0.35327681200000005,0.059262802,313983.4928,45.28985507,414,Pop/Rock
43,Taylor Swift,472102,0.6043990020000001,0.637630923,0.430920698,122.57488529999999,-6.077264339,1,7,0.179621172,0.000451794,0.15419850400000001,0.052562594000000004,239166.4414,57.159601,401,Country
44,Sam Cooke,238115,0.463562025,0.451452911,0.60201519,113.2412253,-10.26968861,1,7,0.699296203,0.000255808,0.284136709,0.062101772,170138.6987,29.12911392,395,R&B;
45,Billy Joel,85915,0.5409847720000001,0.614515736,0.548052284,122.1437081,-9.268149746,1,0,0.366408325,0.02118912,0.258006599,0.058816497,260732.5457,40.14213198,394,Pop/Rock
46,Eric Clapton,187478,0.570606218,0.562859067,0.65373057,115.87039640000002,-11.202445599999999,1,7,0.35756916,0.15113145,0.344960881,0.052336269000000005,271236.5907,36.01036269,386,Pop/Rock
47,Kiss,84209,0.501890052,0.8572722509999999,0.55270733,129.668288,-6.994324607,1,1,0.170690924,0.073508203,0.34029738200000004,0.081953927,226660.3298,35.87958115,382,Pop/Rock
48,Sarah Vaughan,204901,0.396687664,0.21747375300000002,0.30104042,110.0801732,-13.60581627,1,10,0.869632546,0.0005309080000000001,0.23190498699999998,0.049848294,192804.0682,15.3648294,381,Vocal
49,John Williams,232480,0.271184392,0.176113545,0.174891534,103.9731587,-21.31712698,1,2,0.8450846559999999,0.731911827,0.148706085,0.045877249,248382.4339,37.62169312,378,Stage & Screen
51,Talking Heads,131650,0.688538462,0.685092838,0.78321008,120.8723793,-9.406119363,1,2,0.146157695,0.118400668,0.279417772,0.049186472,260634.6472,36.22281167,377,Pop/Rock
52,Nat King Cole,317093,0.43465252,0.285111671,0.43386551700000003,108.24238989999999,-13.58807427,1,0,0.78894695,0.077701568,0.178209019,0.05117374,164644.1565,24.41909814,377,Jazz
53,Jimmy Buffett,350840,0.636127321,0.462122016,0.667419098,122.4274191,-13.3606313,1,7,0.371228806,0.009146047,0.186968435,0.043740318,226808.9204,34.440318299999994,377,Pop/Rock
54,Michael Jackson,467203,0.7097158179999999,0.6932241290000001,0.6253930289999999,118.09094640000002,-7.211120642999999,1,11,0.25530043399999997,0.045984616,0.196164879,0.06931045599999999,265750.5737,48.61930295,373,R&B;
55,Charles Mingus,9680,0.440409836,0.30293306,0.417417486,110.2909044,-15.56231148,1,5,0.6917502729999999,0.238548155,0.220114208,0.063169399,393268.1066,16.63934426,366,Jazz
56,The Cure,137390,0.576353591,0.6992459120000001,0.571833149,129.60350549999998,-8.730930939,1,9,0.181891675,0.32082536100000003,0.200335083,0.056762982999999996,262027.8757,31.93646409,362,Pop/Rock
57,Genesis,199995,0.43217575799999997,0.564746667,0.37555697,118.4097697,-11.26315758,1,7,0.254499173,0.105257869,0.25935697,0.046919999999999996,339852.89700000006,30.45454545,330,Pop/Rock
58,Bill Evans Trio,781423,0.469152439,0.19061097600000002,0.278113415,103.380061,-19.69291463,0,0,0.8666768290000001,0.692688766,0.235028049,0.040917682999999996,322456.4268,21.68292683,328,Jazz
59,R.E.M.,325459,0.464802469,0.69312963,0.6512117279999999,135.5778333,-9.491487654,1,2,0.142961451,0.113768794,0.18086111100000002,0.041343827,230260.6481,36.84567901,324,Pop/Rock
60,Otis Redding,414251,0.630033951,0.396172531,0.6259586420000001,128.82497220000002,-11.3287963,1,9,0.44230364200000005,0.01453375,0.20365648100000003,0.056233642,176261.0154,33.24691358,324,R&B;
61,Bruce Springsteen,530745,0.466175,0.624289375,0.525870625,123.342775,-10.98615,1,5,0.236827075,0.022460991,0.399375,0.0514625,274719.1625,44.2,320,Pop/Rock
62,The Moody Blues,404434,0.366956113,0.489456426,0.40670219399999996,114.1238527,-11.35815674,1,9,0.408954276,0.19588762399999998,0.252684639,0.044727586,245753.6395,26.84952978,319,Pop/Rock
63,Asha Bhosle,615026,0.560216301,0.38520031299999996,0.711097179,116.09473349999999,-10.55078997,1,3,0.9178683390000001,0.17089486399999998,0.227716928,0.16523542300000002,234198.4044,4.990595611,319,International
64,Eagles,144847,0.528910256,0.547980769,0.563167949,115.7013846,-9.780705128,1,7,0.301341776,0.06853036700000001,0.34782628200000004,0.036770513,265786.4295,45.16666667,312,Pop/Rock
65,Peggy Lee,256349,0.580865385,0.23296634600000002,0.514472436,115.5777372,-13.53125,1,7,0.8086089740000001,0.017584907,0.17626634600000002,0.051461859000000006,166680.7212,18.95192308,312,Vocal
66,Nirvana,355142,0.43144871799999995,0.7638910259999999,0.43876346200000005,134.35212819999998,-8.324307692,1,1,0.107785083,0.107125463,0.179405769,0.061502564,213553.2564,46.11538462,312,Pop/Rock
67,Nirvana,357406,0.43144871799999995,0.7638910259999999,0.43876346200000005,134.35212819999998,-8.324307692,1,1,0.107785083,0.107125463,0.179405769,0.061502564,213553.2564,46.11538462,312,Pop/Rock
68,Peggy Lee,467749,0.580865385,0.23296634600000002,0.514472436,115.5777372,-13.53125,1,7,0.8086089740000001,0.017584907,0.17626634600000002,0.051461859000000006,166680.7212,18.95192308,312,Avant-Garde
69,John Prine,814751,0.5543268610000001,0.355010615,0.623508091,127.28475729999998,-15.7017055,1,7,0.558669903,0.004478615,0.216712945,0.039378964,208662.9935,35.54368932,309,Pop/Rock
70,Sonny Rollins,39656,0.532691558,0.382186364,0.587905844,113.6747565,-13.38235065,1,0,0.65249026,0.23045263100000002,0.223808442,0.06884188299999999,392076.5877,15.10714286,308,Jazz
71,James Taylor,204386,0.6054935060000001,0.340864286,0.509705195,111.0115909,-14.25425974,1,0,0.548295455,0.014883075,0.20443961,0.039788312,213511.9773,35.33116883,308,Pop/Rock
72,James Taylor,600069,0.6054935060000001,0.340864286,0.509705195,111.0115909,-14.25425974,1,0,0.548295455,0.014883075,0.20443961,0.039788312,213511.9773,35.33116883,308,Pop/Rock
73,Chet Baker,94210,0.496606557,0.188885279,0.388791475,113.0094689,-15.80579016,1,0,0.901665574,0.44473958399999997,0.15347508199999998,0.045597377,242828.7246,23.94754098,305,Jazz
74,Rush,203008,0.44739344299999995,0.7804380329999999,0.47222163899999997,130.5766951,-9.191606557,1,2,0.091619336,0.097679931,0.33487606600000003,0.052228852,353015.1246,35.96721311,305,Pop/Rock
75,Prince,361393,0.70057,0.549739333,0.6248819999999999,120.43411329999999,-12.22543333,1,1,0.19907555300000002,0.06265851900000001,0.22193800000000002,0.074522333,304491.34,41.02666667,300,R&B;
76,AC/DC,574772,0.46912,0.850753333,0.495099333,128.70656670000002,-4.80952,1,9,0.030241768999999998,0.227545577,0.291534,0.07203999999999999,263588.7333,48.84,300,Pop/Rock
77,Prince,1426748,0.70057,0.549739333,0.6248819999999999,120.43411329999999,-12.22543333,1,1,0.19907555300000002,0.06265851900000001,0.22193800000000002,0.074522333,304491.34,41.02666667,300,International
78,Prince,1589051,0.70057,0.549739333,0.6248819999999999,120.43411329999999,-12.22543333,1,1,0.19907555300000002,0.06265851900000001,0.22193800000000002,0.074522333,304491.34,41.02666667,300,R&B;
79,Ramones,490004,0.433885135,0.881378378,0.7306432429999999,161.842,-4.574844595,1,9,0.052094185999999994,0.10484252599999999,0.21382432399999998,0.065688514,146842.2432,34.47972973,296,Pop/Rock
80,Neil Young,379125,0.511676871,0.39708877600000003,0.49464149700000004,126.16768710000001,-12.94232653,1,7,0.460808884,0.046175556,0.256286054,0.037686054,254191.5612,38.60544218,294,Pop/Rock
81,Julie London,247966,0.425232877,0.188913014,0.27502191800000003,106.08671229999999,-14.6087911,1,10,0.815054795,0.006661404,0.16476780800000002,0.047036985999999996,156406.7842,21.18150685,292,Vocal
82,Los Tigres del Norte,806336,0.7539517240000001,0.518851724,0.893810345,123.42304140000002,-9.289872414,1,9,0.379285172,0.00015533,0.163390345,0.11893689699999999,186968.8241,43.72068966,290,Latin
83,Stan Getz,742899,0.50130662,0.23728153300000002,0.5236303139999999,113.31285020000001,-16.69555401,1,5,0.87787108,0.313541324,0.163593031,0.047589547,305771.3937,21.55749129,287,Jazz
84,Green Day,154544,0.403967972,0.898067616,0.656615658,138.0061352,-4.2601352310000005,1,1,0.018499016,0.020254642,0.19668434199999998,0.071501068,204988.3381,47.9252669,281,Pop/Rock
85,Marty Robbins,858710,0.578661922,0.33930177899999997,0.547684698,114.5748007,-11.80440569,1,4,0.79980427,0.008368442,0.183820641,0.040553025,180774.1922,25.2455516,281,Country
86,Bill Evans,61912,0.48423214299999995,0.22604196399999998,0.356796071,103.7140321,-17.88647857,1,0,0.879192857,0.63469645,0.1352225,0.0430875,310919.1286,25.90357143,280,Folk
87,Bill Evans,74005,0.48423214299999995,0.22604196399999998,0.356796071,103.7140321,-17.88647857,1,0,0.879192857,0.63469645,0.1352225,0.0430875,310919.1286,25.90357143,280,Jazz
88,Bill Evans,764702,0.48423214299999995,0.22604196399999998,0.356796071,103.7140321,-17.88647857,1,0,0.879192857,0.63469645,0.1352225,0.0430875,310919.1286,25.90357143,280,Jazz
89,Bee Gees,43714,0.5585650560000001,0.510841636,0.597417844,107.1190781,-11.20418959,1,7,0.24767380100000003,0.046172442,0.245669145,0.039677695,228251.3048,42.55390335,269,Pop/Rock
90,"Hank Williams, Jr.",117844,0.61872119,0.5316,0.650446097,116.38724540000001,-11.89030483,1,2,0.23515754600000002,0.00091504,0.156217844,0.043622677,201087.342,35.99256506,269,Country
91,Journey,291043,0.410356877,0.7424832709999999,0.422063941,129.048171,-7.296828996,1,2,0.121833643,0.024602227,0.295605204,0.051767658,241786.7323,38.69144981,269,Pop/Rock
92,Depeche Mode,239921,0.614565543,0.6869835209999999,0.605942697,122.39501499999999,-10.61937828,1,0,0.242001491,0.22536953,0.219982397,0.040368539,266381.1536,34.65543071,267,Pop/Rock
93,Wings,956707,0.512932331,0.477409774,0.536397744,120.54928570000001,-12.24533835,1,2,0.316918767,0.052452587,0.32231578899999996,0.047667669,244458.8421,34.92481203,266,Pop/Rock
94,Neil Diamond,864209,0.470415094,0.42921509399999996,0.516642264,109.5706642,-13.32308302,1,9,0.41282074700000004,0.04412927,0.22398566,0.043433208,205188.1509,35.5509434,265,Pop/Rock
95,Electric Light Orchestra,163229,0.49255303,0.56544697,0.532084848,122.037053,-9.983310606,1,9,0.450906288,0.06431968,0.265526515,0.040286364,247267.5,39.40909091,264,Pop/Rock
96,Aerosmith,604852,0.440015152,0.7904772729999999,0.536305303,127.8730152,-7.660575757999999,1,9,0.078510877,0.033241413,0.263157576,0.04770303,266323.1364,40.34090909,264,Pop/Rock
97,Henry Mancini,678009,0.481968061,0.360790875,0.465709506,114.08431940000001,-13.68091635,1,0,0.7755193920000001,0.495249366,0.140302662,0.036779467999999996,166908.2662,19.775665399999998,263,Easy Listening
98,Jackie Gleason,781399,0.20733764300000002,0.261545247,0.13629733800000002,97.0716692,-14.54041825,1,5,0.8606692020000001,0.700557911,0.191253232,0.059745247,183971.2738,10.84030418,263,Easy Listening
99,The Clash,75747,0.587847328,0.720984733,0.72319084,135.973084,-9.640061069,1,0,0.168645954,0.09750638699999999,0.216041985,0.079187023,211560.8168,37.12977099,262,Pop/Rock
100,The Byrds,631774,0.469870229,0.57978626,0.6622793889999999,120.5693893,-10.16083206,1,2,0.33432828800000003,0.059134075,0.23938167899999999,0.037782443,167257.4122,27.98473282,262,Pop/Rock
101,George Jones,944310,0.560083969,0.398629771,0.58990458,110.2770725,-11.88455725,1,7,0.600629771,0.006129246999999999,0.211716412,0.038306489,165777.4046,28.71755725,262,Country
102,B.B. King,59156,0.560192308,0.530993077,0.650284615,111.3493,-8.788769231,1,2,0.582336808,0.045337487,0.25578423100000003,0.074404615,234464.7038,24.42692308,260,Blues
103,Sublime,486047,0.625940711,0.6366,0.602150198,110.42854550000001,-7.442711462,1,9,0.195147443,0.06741870400000001,0.22881343899999998,0.118516206,195151.7826,43.68379447,253,Pop/Rock
104,The Allman Brothers Band,745964,0.43388095200000004,0.622920635,0.619611111,121.49615870000001,-11.12080952,1,2,0.331065,0.284138331,0.40630873,0.044062698,410198.1429,31.42857143,252,Pop/Rock
105,Dolly Parton,175286,0.576756,0.41144079999999994,0.578124,114.72629199999999,-11.248412,1,2,0.6101024,0.0065768530000000006,0.1782796,0.043718,181239.884,35.7,250,Country
106,John Denver,811622,0.454088,0.3067312,0.501316,114.8428,-13.390004000000001,1,7,0.6837224000000001,0.00754684,0.23996839999999997,0.05350800000000001,209270.52,35.256,250,Pop/Rock
107,Juan Gabriel,240252,0.55562753,0.41723562799999997,0.654376518,125.61193929999999,-11.96406073,1,2,0.500041296,0.014073809,0.23929635600000002,0.050465587,237622.5425,44.7611336,247,Latin
108,Santana,295756,0.497556911,0.64892439,0.616768293,125.79533740000001,-11.71621951,1,7,0.26957142300000003,0.390385584,0.228116667,0.056142683,284211.4756,37.56097561,246,Pop/Rock
109,The Doors,114342,0.515804082,0.50487102,0.573706939,123.7465592,-12.87914286,1,9,0.387784653,0.072855605,0.26172653100000004,0.089659592,218486.0531,43.51428571,245,Pop/Rock
110,The Weeknd,2674162,0.5748081629999999,0.6078734689999999,0.305189388,125.1252612,-7.230853061,0,0,0.271439469,0.010594388,0.201727755,0.08681142900000001,273594.298,63.02040816,245,R&B;
111,Dizzy Gillespie,162677,0.525371901,0.40945,0.580780992,119.0830909,-12.57143388,1,5,0.717049587,0.294046619,0.235383884,0.088381405,265951.4835,13.88429752,242,Jazz
112,Judas Priest,246611,0.379957851,0.832305785,0.349302479,129.3976281,-5.9817355370000005,1,9,0.035163908,0.048618117,0.315429752,0.080131405,262952.3967,36.91735537,242,Pop/Rock
113,The Isley Brothers,766893,0.5793016529999999,0.593169421,0.696127273,122.516376,-9.67327686,1,11,0.477355934,0.020141207,0.22269876,0.06678925599999999,252383.4835,31.68181818,242,R&B;
114,The Smiths,899530,0.492231405,0.76953719,0.643503306,133.29318179999999,-7.345628099,1,4,0.10807343300000001,0.073721497,0.249724793,0.046900826,225778.4132,46.0,242,Pop/Rock
115,ABBA,922728,0.575636364,0.647973554,0.667264463,121.8772314,-8.497115702,1,9,0.354483554,0.027731695,0.19293966899999998,0.036741322,234265.7686,40.81818182,242,Pop/Rock
116,Creedence Clearwater Revival,131627,0.590091286,0.6591867220000001,0.7194273859999999,125.99878840000001,-9.559593361000001,1,2,0.123862098,0.130654605,0.247217427,0.045328216,217635.7137,45.26556017,241,Pop/Rock
117,Stevie Ray Vaughan,625739,0.43395416700000006,0.6373983329999999,0.6220958329999999,126.16077079999998,-11.2536125,1,8,0.165813459,0.26877602300000003,0.34375916700000003,0.04970375,292606.725,37.94583333,240,Pop/Rock
118,Madonna,237205,0.691415254,0.668088136,0.6425,116.61453390000001,-9.514936441,1,0,0.22149346600000003,0.050594032000000004,0.13696228800000002,0.047975424,286653.2542,47.44491525,236,Pop/Rock
119,Tom Waits,615119,0.5412542370000001,0.33766042399999996,0.454927966,113.19349150000001,-14.07751695,1,0,0.710422881,0.088132284,0.210289831,0.095911864,232713.3136,36.5,236,Pop/Rock
120,Madonna,1482685,0.691415254,0.668088136,0.6425,116.61453390000001,-9.514936441,1,0,0.22149346600000003,0.050594032000000004,0.13696228800000002,0.047975424,286653.2542,47.44491525,236,R&B;
121,John Mayer,239827,0.5866,0.535845957,0.4726,116.3503702,-8.77767234,1,7,0.385685957,0.041373221,0.278304681,0.038072766,263429.2426,56.14042553,235,Pop/Rock
122,Chris Brown,266063,0.6608510639999999,0.640302128,0.48637446799999995,116.2677149,-5.966251064,0,1,0.101892438,7.829999999999999e-05,0.17256383,0.130031489,232704.4298,59.50638298,235,R&B;
123,Alan Jackson,605375,0.631982833,0.532313305,0.581227468,124.43513300000001,-9.479321888,1,7,0.324598712,0.004498584,0.16933991399999998,0.03096309,210317.5708,44.73819742,233,Country
124,Carmen Miranda,181694,0.707340517,0.321103448,0.839594828,115.70334479999998,-14.93200862,1,3,0.869590517,0.095969907,0.161414655,0.141951724,167915.9353,0.30172413800000003,232,Vocal
125,Chicago,110161,0.513408696,0.644233913,0.494073043,123.3195217,-8.142921739,1,0,0.255722709,0.118550492,0.184444348,0.052094783,257483.9565,35.57391304,230,Pop/Rock
126,Joni Mitchell,270491,0.5300869570000001,0.281313043,0.44044087,112.3445217,-13.55567826,1,2,0.7966939129999999,0.011046536000000001,0.22292521699999998,0.042878260999999994,244066.1826,36.51304348,230,Pop/Rock
127,Bob Seger,72041,0.521458515,0.7798646290000001,0.518900437,127.96620959999998,-5.713349345,1,9,0.165067231,0.026074295,0.36033973799999997,0.067414847,261668.048,38.04366812,229,Pop/Rock
128,Phil Collins,337119,0.566262009,0.615571179,0.47941746700000004,120.78300870000001,-8.933755459,1,5,0.322067834,0.077388281,0.215041048,0.044729694,262550.1616,44.75982533,229,Pop/Rock
129,Brian Eno,617196,0.315284279,0.261929956,0.23312096100000002,104.0603712,-21.52916594,1,0,0.68806393,0.653108127,0.154937118,0.045024017,314970.1179,35.23580786,229,Pop/Rock
130,Frank Zappa,138699,0.471504425,0.626924779,0.581695575,123.9048274,-11.66858407,1,9,0.23075862600000002,0.138717647,0.34541769899999997,0.111336726,284193.5044,30.92920354,226,Pop/Rock
131,Los Bukis,833631,0.6380442479999999,0.542433628,0.7365132740000001,118.449469,-12.06022124,1,7,0.282396195,0.013567168000000001,0.22271238899999998,0.04218053099999999,211483.4513,44.01769912,226,Latin
132,Antonio Aguilar,783909,0.560808889,0.404395556,0.841546667,137.4658844,-8.165377778,1,5,0.6915128890000001,0.000230594,0.247951111,0.062758667,184324.8756,44.04,225,Latin
133,blink-182,757342,0.42012107600000004,0.902973094,0.5346251120000001,129.3624081,-5.954780269,1,11,0.018360796999999998,0.022928452000000002,0.280930045,0.083586099,181505.7803,48.65919283,223,Pop/Rock
134,Van Halen,260206,0.45181081100000003,0.796585586,0.514382883,125.2862973,-8.482036036,1,8,0.130523054,0.062330957,0.18311801800000002,0.068594595,232472.4234,43.05405405,222,Pop/Rock
135,Lefty Frizzell,190946,0.654932127,0.288664253,0.68859276,117.6458959,-12.64204525,1,4,0.746099548,0.005640214,0.161595023,0.035748416,162667.6154,9.954751131,221,Country
136,Black Sabbath,771438,0.347427273,0.625708182,0.414307273,128.2412182,-11.72609091,1,9,0.13717733199999999,0.152759764,0.19583909100000002,0.051712727,319529.9545,35.67272727,220,Pop/Rock
137,Chuck Berry,120521,0.627401826,0.61643379,0.809753425,126.1924064,-10.25932877,1,0,0.683166301,0.120010244,0.192289498,0.061202282999999996,157233.2922,29.72146119,219,Pop/Rock
138,The Dave Brubeck Quartet,142767,0.570415525,0.27113242,0.532666667,117.67352050000001,-16.47644292,0,5,0.7857470320000001,0.371065711,0.235538813,0.045250685,337675.2831,21.21917808,219,Jazz
139,Linda Ronstadt,686897,0.477657534,0.308821461,0.45413242,119.9540548,-13.23652968,1,0,0.550909836,0.008865686,0.162990868,0.035678082,196678.8356,32.51141553,219,Pop/Rock
140,Yes,685647,0.40923853200000004,0.625788991,0.470899083,116.8221193,-9.560899082999999,1,9,0.22802559600000002,0.148798197,0.24558715600000003,0.053649540999999995,411209.2936,33.33027523,218,Pop/Rock
141,Simon & Garfunkel,38936,0.44977777799999996,0.365834259,0.498018519,114.66775929999999,-15.19071296,1,2,0.606558333,0.037404959,0.288266667,0.050705556,181690.0926,44.81481481,216,Pop/Rock
