,artist_name,artist_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,duration_ms,popularity,count,genre
104,The Allman Brothers Band,745964,0.43388095200000004,0.622920635,0.619611111,121.49615870000001,-11.12080952,1,2,0.331065,0.284138331,0.40630873,0.044062698,410198.1429,31.42857143,252,Pop/Rock
106,John Denver,811622,0.454088,0.3067312,0.501316,114.8428,-13.390004000000001,1,7,0.6837224000000001,0.00754684,0.23996839999999997,0.05350800000000001,209270.52,35.256,250,Pop/Rock
108,Santana,295756,0.497556911,0.64892439,0.616768293,125.79533740000001,-11.71621951,1,7,0.26957142300000003,0.390385584,0.228116667,0.056142683,284211.4756,37.56097561,246,Pop/Rock
109,The Doors,114342,0.515804082,0.50487102,0.573706939,123.7465592,-12.87914286,1,9,0.387784653,0.072855605,0.26172653100000004,0.089659592,218486.0531,43.51428571,245,Pop/Rock
112,Judas Priest,246611,0.379957851,0.832305785,0.349302479,129.3976281,-5.9817355370000005,1,9,0.035163908,0.048618117,0.315429752,0.080131405,262952.3967,36.91735537,242,Pop/Rock
116,Creedence Clearwater Revival,131627,0.590091286,0.6591867220000001,0.7194273859999999,125.99878840000001,-9.559593361000001,1,2,0.123862098,0.130654605,0.247217427,0.045328216,217635.7137,45.26556017,241,Pop/Rock
125,Chicago,110161,0.513408696,0.644233913,0.494073043,123.3195217,-8.142921739,1,0,0.255722709,0.118550492,0.184444348,0.052094783,257483.9565,35.57391304,230,Pop/Rock
126,Joni Mitchell,270491,0.5300869570000001,0.281313043,0.44044087,112.3445217,-13.55567826,1,2,0.7966939129999999,0.011046536000000001,0.22292521699999998,0.042878260999999994,244066.1826,36.51304348,230,Pop/Rock
127,Bob Seger,72041,0.521458515,0.7798646290000001,0.518900437,127.96620959999998,-5.713349345,1,9,0.165067231,0.026074295,0.36033973799999997,0.067414847,261668.048,38.04366812,229,Pop/Rock
136,Black Sabbath,771438,0.347427273,0.625708182,0.414307273,128.2412182,-11.72609091,1,9,0.13717733199999999,0.152759764,0.19583909100000002,0.051712727,319529.9545,35.67272727,220,Pop/Rock
139,Linda Ronstadt,686897,0.477657534,0.308821461,0.45413242,119.9540548,-13.23652968,1,0,0.550909836,0.008865686,0.162990868,0.035678082,196678.8356,32.51141553,219,Pop/Rock
140,Yes,685647,0.40923853200000004,0.625788991,0.470899083,116.8221193,-9.560899082999999,1,9,0.22802559600000002,0.148798197,0.24558715600000003,0.053649540999999995,411209.2936,33.33027523,218,Pop/Rock
147,Jimi Hendrix,354105,0.424588785,0.7164607479999999,0.53921028,120.28709350000001,-8.709448598,1,8,0.211139309,0.173331242,0.26632616800000003,0.09865981300000001,247888.3645,42.34579439,214,Pop/Rock
153,The Band,38490,0.550151659,0.6242701420000001,0.632281517,119.28226070000001,-9.367265403,1,0,0.38096019,0.040830955,0.284981991,0.063416588,247693.8341,32.26066351,211,Pop/Rock
167,The Monkees,478603,0.52409901,0.62439604,0.681920792,119.00593070000001,-8.866534652999999,1,9,0.386422772,0.028989162000000002,0.22398415800000002,0.052805940999999995,157683.6436,27.00990099,202,Pop/Rock
177,Donovan,799053,0.543933333,0.369894359,0.5402441029999999,116.28062050000001,-13.75712821,1,0,0.526343487,0.116383864,0.16023384599999999,0.05010615400000001,186215.1385,27.62051282,195,Pop/Rock
179,Lynyrd Skynyrd,170369,0.48242268,0.666371134,0.650270103,126.63347420000001,-9.825051546000001,1,7,0.22051200399999998,0.035727221,0.343887629,0.048177835,317731.36600000004,40.59278351,194,Pop/Rock
195,The Animals,751019,0.50751087,0.668782609,0.666641304,123.5558152,-6.950315217000001,1,5,0.334252283,0.064208093,0.211444565,0.043115217000000004,198067.2609,26.48913043,184,Pop/Rock
196,REO Speedwagon,327735,0.46146153799999995,0.7801868129999999,0.643186813,126.3335165,-8.444010989,1,0,0.081400426,0.045466257999999996,0.257320879,0.040826374,254946.9451,33.79120879,182,Pop/Rock
199,Little Feat,313284,0.522370166,0.59078453,0.673464088,124.46611599999999,-11.15681215,1,7,0.27371723800000003,0.071700983,0.402034254,0.060607182,248530.6133,31.40883978,181,Pop/Rock
200,Ozzy Osbourne,424244,0.38639779,0.834616575,0.392630939,124.671453,-6.221127072000001,1,1,0.07006746400000001,0.017281203999999998,0.317661878,0.066327072,294386.8453,43.13812155,181,Pop/Rock
202,Jethro Tull,850692,0.475422222,0.5125333329999999,0.645966667,126.0265889,-11.74977778,1,5,0.286654778,0.072309898,0.19563888899999998,0.065827778,294493.4,33.18888889,180,Pop/Rock
203,Rod Stewart,293896,0.538592179,0.583106145,0.5390692739999999,123.3324078,-11.02353631,1,2,0.366305531,0.059761882999999995,0.166667598,0.041012291,277578.095,43.45251397,179,Pop/Rock
210,The Velvet Underground,840402,0.48407909600000004,0.503375141,0.554967232,115.8864294,-11.81798305,1,2,0.34072033700000004,0.16738794,0.193360452,0.042713559000000005,264561.5989,35.92090395,177,Pop/Rock
213,Mina,492521,0.456942529,0.42280344799999997,0.623243678,112.9673218,-11.23762069,1,0,0.686893103,0.010164499,0.204286207,0.042097700999999994,159843.4598,6.586206897,174,Pop/Rock
214,Carpenters,51909,0.409244186,0.297027907,0.364406977,114.9146047,-14.03656977,1,9,0.653498837,0.00445174,0.141519767,0.039698837,210603.6047,39.44186047,172,Easy Listening
230,Bread,610706,0.49521951200000003,0.408836585,0.5255609760000001,122.30680490000002,-13.59512195,1,7,0.510562195,0.015232997,0.148123171,0.035369512,187115.3902,38.08536585,164,Pop/Rock
232,Alice Cooper,5953,0.44923456799999995,0.644407407,0.48776543200000005,124.3140988,-11.34319753,1,9,0.182092593,0.055709735999999996,0.275134568,0.059750617,244931.8519,35.77777778,162,Pop/Rock
241,Scorpions,299471,0.40048717899999997,0.689666667,0.43899871799999995,120.5922564,-10.00946154,0,9,0.075591273,0.16166660000000002,0.28709743600000004,0.054664103,270657.3333,37.84615385,156,Pop/Rock
273,Deep Purple,192382,0.45467123299999995,0.66569863,0.553813699,124.4106027,-10.46408219,1,9,0.084764933,0.180022853,0.184389041,0.047750685,323164.9315,31.63013699,146,Pop/Rock
274,The Mothers of Invention,405522,0.455739726,0.554493151,0.5850164379999999,120.30619180000001,-12.04026027,1,9,0.337188019,0.049926547,0.314760274,0.084950685,193700.4384,23.76712329,146,Pop/Rock
276,Jefferson Airplane,840102,0.444945205,0.5455205479999999,0.518932877,122.78806850000001,-11.37532877,1,2,0.34062602700000005,0.062413739,0.217475342,0.041982192,229462.1233,31.43835616,146,Pop/Rock
282,Jackson Browne,130689,0.541964789,0.512359155,0.465704225,122.28756340000001,-10.0828662,1,7,0.381380282,0.017673546000000002,0.21034647899999998,0.037127465,275010.2746,39.5915493,142,Pop/Rock
295,Steve Miller Band,36106,0.48642029,0.48707142,0.605291304,110.67684059999999,-13.6843913,1,9,0.367675246,0.134781111,0.261062319,0.053492754,216498.2319,38.47826087,138,Pop/Rock
296,Jerry Garcia,328288,0.5982318839999999,0.50700029,0.614202899,111.91684779999999,-11.69172464,1,0,0.423578551,0.121856991,0.25401376800000003,0.045371014,335233.9275,29.43478261,138,Pop/Rock
299,Three Dog Night,925450,0.488956522,0.556710145,0.6346666670000001,112.0678696,-12.74843478,1,7,0.305621029,0.033732416,0.20132029,0.042221739,212210.4058,30.55072464,138,Pop/Rock
303,The Mamas & the Papas,59293,0.538485294,0.493501471,0.617617647,111.4329412,-11.37513235,1,1,0.596777059,0.025681363,0.18132352899999998,0.041491176,178925.3676,35.14705882,136,Pop/Rock
310,Blue Ã–yster Cult,61938,0.457208955,0.7652537309999999,0.579925373,128.4184776,-8.411358209,1,9,0.116051343,0.0437616,0.253391045,0.046652239000000005,261538.6119,35.47761194,134,Pop/Rock
315,Janis Joplin,177060,0.465969697,0.5215303029999999,0.531575758,125.49175759999999,-11.28751515,1,0,0.315120909,0.063005184,0.30415606100000003,0.104445455,255327.5152,37.84848485,132,Pop/Rock
344,Bonnie Raitt,96613,0.592653226,0.446872581,0.560677419,115.99696770000001,-11.76908871,1,5,0.506362903,0.014281185,0.163033871,0.040816129,233322.8548,33.48387097,124,Pop/Rock
370,Todd Rundgren,936425,0.478756303,0.566756303,0.590504202,121.1008824,-10.60028571,1,5,0.31141721,0.065573058,0.24540336100000001,0.053906723,206724.3613,30.17647059,119,Pop/Rock
371,Joe Cocker,149515,0.48325423700000003,0.560679661,0.5586474579999999,116.91808470000001,-10.42349153,1,5,0.43797084700000005,0.020571264,0.360515254,0.050971185999999995,264404.3983,36.94067797,118,Pop/Rock
385,"Crosby, Stills & Nash",131581,0.548561404,0.32474912300000003,0.454561404,118.74498249999999,-15.55135088,1,9,0.541607018,0.004443622,0.165675439,0.048475439,229983.5263,36.54385965,114,Pop/Rock
398,Dan Fogelberg,166785,0.482196429,0.343414286,0.435557143,120.8675625,-15.74775,1,0,0.5601758929999999,0.030425169,0.1423625,0.030708036,266712.7321,30.70535714,112,Pop/Rock
406,Stevie Nicks,936190,0.566369369,0.650198198,0.517234234,120.4457928,-9.166540541,1,9,0.209684865,0.008803347,0.285661261,0.036727027,269707.1802,40.41441441,111,Pop/Rock
419,"Crosby, Stills, Nash & Young",130036,0.479055556,0.400838889,0.48266666700000005,129.0835741,-14.02657407,1,7,0.512882222,0.017500988999999998,0.425975926,0.067798148,260686.1852,40.77777778,108,Pop/Rock
431,Jim Croce,848034,0.612132075,0.469569811,0.759773585,127.1396226,-13.47318868,1,4,0.63510566,0.002194696,0.160430189,0.069067925,177937.2642,38.58490566,106,Pop/Rock
440,Crazy Horse,130932,0.449557692,0.559425,0.46967307700000005,120.5073846,-11.06559615,1,7,0.29851673100000004,0.030710402999999997,0.39706730799999995,0.038194231,303968.8269,37.80769231,104,Pop/Rock
445,Buffalo Springfield,939567,0.529865385,0.43337307700000005,0.6028076920000001,119.09811540000001,-13.59665385,1,9,0.48855,0.091612717,0.17776923100000003,0.047317307999999995,186123.2692,32.38461538,104,Pop/Rock
449,Randy Newman,394806,0.486640777,0.271790291,0.373634951,116.6497087,-14.85181553,1,2,0.714669903,0.139238669,0.143180583,0.034456311,170522.6699,33.45631068,103,Pop/Rock
455,Love,314600,0.542215686,0.560605882,0.584015686,119.24137250000001,-11.66760784,1,9,0.305582941,0.047125,0.129447059,0.047482353,193175.7843,30.74509804,102,Pop/Rock
483,The Guess Who,61480,0.50575,0.594916667,0.631166667,116.70583329999998,-10.63685417,1,9,0.345,0.013604881999999999,0.259077083,0.040170832999999996,240544.1667,33.60416667,96,Pop/Rock
490,Canned Heat,946137,0.587958333,0.44202083299999995,0.6681875,121.53658329999999,-13.464375,1,9,0.471724625,0.086328302,0.16303958300000002,0.080585417,231585.8125,32.33333333,96,Pop/Rock
508,Stephen Stills,21744,0.509021739,0.590086957,0.519543478,120.7688261,-11.10997826,1,9,0.23792828300000002,0.057963380999999994,0.19982391300000002,0.051256522,234059.9348,30.56521739,92,Pop/Rock
509,Cher,107090,0.535576087,0.579152174,0.538652174,135.2709239,-11.0061413,1,0,0.31218108699999997,0.00020479099999999998,0.200163043,0.04061087,211456.4783,40.06521739,92,Pop/Rock
516,T. Rex,5882,0.4868,0.645177778,0.625531111,124.12700000000001,-9.779422222,1,9,0.202630578,0.039433535,0.22991999999999999,0.116082222,219589.4,31.62222222,90,Pop/Rock
518,Traffic,12472,0.457,0.568555556,0.622244444,121.92657779999999,-12.19224444,1,2,0.28593486,0.059683383,0.212395556,0.052564444,303499.8889,30.44444444,90,Pop/Rock
528,Warren Zevon,816900,0.611266667,0.540955556,0.655044444,111.87053329999999,-10.97077778,1,9,0.330962222,0.030002137,0.123237778,0.036753333,202314.0667,34.75555556,90,Pop/Rock
541,Joe Walsh,808214,0.538545455,0.43263431799999996,0.48612727299999997,111.65097730000001,-14.50986364,1,9,0.218796364,0.16228593800000002,0.18785227300000001,0.042154545,264085.7727,33.18181818,88,Pop/Rock
552,Lesley Gore,208582,0.517604651,0.422627907,0.649,119.0688605,-11.10044186,1,7,0.668706977,0.001187905,0.31075814,0.037709302,140491.4651,27.65116279,86,Pop/Rock
569,The Hollies,87985,0.53897619,0.6580714289999999,0.657928571,126.59128570000001,-8.802952381,1,9,0.284859524,0.00058459,0.21692857100000001,0.048302381,196733.8333,33.95238095,84,Pop/Rock
570,Boz Scaggs,96964,0.561404762,0.5575,0.559311905,121.2715476,-9.66452381,1,7,0.308785714,0.024666182999999998,0.217971429,0.038092857,271625.6429,36.85714286,84,Pop/Rock
572,The Yardbirds,489303,0.480547619,0.638416667,0.647690476,123.36708329999999,-10.635988099999999,1,0,0.21387657100000002,0.16936420800000002,0.18168095199999998,0.057213095,170852.75,27.4047619,84,Pop/Rock
578,Nico,868306,0.422857143,0.403978571,0.385411905,116.2023095,-13.57192857,1,7,0.497807714,0.268924226,0.104697619,0.046447619,254962.7857,34.904761900000004,84,Pop/Rock
602,Steppenwolf,22928,0.4956375,0.59435,0.6514875,124.099825,-13.2892375,1,9,0.22964600000000002,0.12992839,0.238975,0.045965,244767.85,30.2875,80,Pop/Rock
609,UFO,809999,0.396575,0.7605,0.43311750000000004,131.384875,-7.045775,1,9,0.049249345,0.067063865,0.374835,0.06318,276421.0,32.4,80,Pop/Rock
618,FranÃ§oise Hardy,186594,0.507230769,0.423358974,0.625769231,114.3300256,-10.45115385,1,7,0.679538462,0.020698047,0.148728205,0.035558974,158109.8205,34.30769231,78,Pop/Rock
623,The Stooges,562304,0.385820513,0.764435897,0.45023333299999996,122.5384103,-7.0610256410000005,1,2,0.010889066999999999,0.20448619199999998,0.22744102600000002,0.063141026,266561.8205,35.33333333,78,Pop/Rock
639,Cream,112462,0.436184211,0.560394737,0.572026316,124.18755259999999,-13.13510526,1,7,0.26730228899999997,0.115986232,0.287992105,0.044347368,276187.1053,38.97368421,76,Pop/Rock
642,Jeff Beck,240865,0.479618421,0.645605263,0.597828947,116.2567368,-10.04055263,1,0,0.24712657899999999,0.388926995,0.155757895,0.061339474000000005,273635.8158,30.78947368,76,Pop/Rock
644,Peter Frampton,320845,0.519947368,0.7105,0.496855263,110.4290132,-7.1862368420000005,1,2,0.170804132,0.057201432,0.578989474,0.037068421000000004,321065.3553,33.94736842,76,Pop/Rock
681,James Gang,85776,0.505777778,0.618166667,0.559583333,112.3039722,-11.07202778,1,2,0.186625194,0.32627339,0.186486111,0.048388889000000004,271976.5278,27.80555556,72,Pop/Rock
707,King Crimson,76057,0.330857143,0.30303142899999996,0.258934286,115.2218857,-18.44631429,0,4,0.3425954,0.2821047,0.171651429,0.045791429,451034.4,35.68571429,70,Pop/Rock
709,Sammy Hagar,297702,0.495114286,0.669828571,0.616457143,134.7152571,-10.8908,1,9,0.047711857,0.0068087009999999995,0.19370857100000002,0.045174285999999994,255030.0857,32.57142857,70,Pop/Rock
753,Don McLean,179205,0.460151515,0.288821212,0.433848485,109.1791818,-15.292,1,7,0.719242424,0.027434199,0.212127273,0.0373,240635.2727,40.18181818,66,Pop/Rock
763,Can,645612,0.549969697,0.660212121,0.489884848,122.99700000000001,-11.19121212,1,2,0.167009485,0.42477303,0.183127273,0.050487879000000006,482236.8788,26.48484848,66,Pop/Rock
765,The Association,753963,0.524151515,0.48730303,0.624545455,120.011697,-11.45242424,1,5,0.47573636399999997,0.018070855,0.173151515,0.035206061000000004,172750.6364,27.0,66,Pop/Rock
790,Nick Drake,336783,0.5320625,0.226071875,0.450221875,118.8142188,-17.9283125,1,8,0.71074375,0.460869369,0.1217125,0.043525,210802.125,48.15625,64,Pop/Rock
818,Tom Jones,609396,0.422311475,0.518360656,0.546295082,114.73742620000002,-10.94144262,1,4,0.47542950799999995,0.00059044,0.24625901600000003,0.062881967,189803.918,41.96721311,61,Pop/Rock
826,Steve Winwood,45313,0.6467166670000001,0.632216667,0.737666667,122.31063329999999,-10.60983333,1,2,0.28629,0.05875069,0.224406667,0.037145,313826.6167,40.05,60,Pop/Rock
827,Faces,58372,0.523166667,0.6737,0.6685,122.97023329999999,-8.5848,1,2,0.361943333,0.10780847800000001,0.171583333,0.051696667,241542.6667,35.73333333,60,Pop/Rock
829,Robert Palmer,93632,0.672133333,0.552583333,0.8602,110.7374,-13.66436667,1,2,0.276408667,0.083810492,0.12095999999999998,0.049481667,259884.6667,38.68333333,60,Pop/Rock
832,Ry Cooder,175708,0.588483333,0.351150333,0.60745,119.60933329999999,-16.3447,1,4,0.4841,0.124868305,0.15607000000000001,0.067031667,256291.25,37.26666667,60,Pop/Rock
838,The Righteous Brothers,424296,0.38036666700000005,0.3415,0.46793333299999995,105.76996670000001,-14.81013333,1,7,0.588966667,0.011925098,0.215536667,0.037303333,172964.8333,30.63333333,60,Pop/Rock
839,Tommy James & the Shondells,520975,0.5535,0.5324,0.713066667,119.7797,-11.24326667,1,11,0.293273333,0.014465872,0.19573,0.058076667,189436.1333,34.33333333,60,Pop/Rock
842,Herman's Hermits,575051,0.590333333,0.603633333,0.7876,123.9015,-8.080066667,1,0,0.37502333299999996,0.024005558,0.21684,0.038746667,148462.5667,26.63333333,60,Pop/Rock
843,The Zombies,582313,0.488066667,0.602766667,0.5924,121.82983329999999,-6.947666667000001,1,9,0.53719,0.074487947,0.18695,0.038416667,162989.3667,40.83333333,60,Pop/Rock
846,Keith Emerson,765900,0.39036666700000006,0.496433333,0.500796667,131.50366670000003,-13.30496667,1,7,0.214010667,0.224067094,0.228736667,0.048663332999999996,341505.4333,34.0,60,Pop/Rock
857,Robin Trower,831381,0.475220339,0.590677966,0.5223389829999999,114.08225420000001,-10.83786441,0,4,0.14916759300000001,0.074574692,0.158671186,0.050837288,268950.9492,28.54237288,59,Pop/Rock
865,The Flying Burrito Brothers,194703,0.479862069,0.525862069,0.656689655,115.51224140000001,-12.49296552,1,2,0.229768483,0.15175124,0.183075862,0.032562069,207191.6897,31.413793100000003,58,Pop/Rock
874,The Turtles,564239,0.476689655,0.54862069,0.642862069,127.6364483,-10.56424138,1,7,0.387531034,0.037843476,0.16781379300000002,0.039872414,148598.5172,29.79310345,58,Pop/Rock
879,Jay & the Americans,809058,0.5288965520000001,0.5354137929999999,0.6611724139999999,117.4759655,-10.67558621,1,0,0.591089655,0.00266083,0.29864482800000003,0.041151724,161302.93099999998,24.27586207,58,Pop/Rock
894,"Blood, Sweat & Tears",46925,0.439821429,0.488785714,0.494596429,100.0807857,-10.83,1,7,0.447775,0.125460867,0.313792857,0.061182143,255639.0714,29.85714286,56,Pop/Rock
906,The Pretty Things,489676,0.44403571399999997,0.620464286,0.573214286,120.40528570000001,-11.18567857,1,2,0.281719964,0.094788963,0.263842857,0.050632143,187668.9643,26.5,56,Pop/Rock
934,Johnny Rivers,203639,0.501148148,0.496888889,0.701,116.27837040000001,-12.61437037,1,0,0.47400370399999997,0.0028622870000000003,0.390674074,0.044281481,204789.7778,33.0,54,Pop/Rock
940,Grand Funk Railroad,659517,0.473703704,0.786333333,0.556185185,123.15485190000001,-6.575962962999999,1,7,0.127187481,0.081861644,0.19987407399999998,0.078007407,330393.1852,34.88888889,54,Pop/Rock
953,Olivia Newton-John,473554,0.6196226420000001,0.479660377,0.519320755,122.2824906,-11.60630189,1,2,0.313526415,0.002313777,0.164539623,0.044230189,221173.5472,40.77358491,53,Pop/Rock
960,Sonny & Cher,42993,0.568423077,0.617346154,0.596384615,119.50634620000001,-8.782,1,6,0.319461538,0.00054096,0.131623077,0.035019231,181721.0385,31.19230769,52,Pop/Rock
961,Badfinger,64303,0.534269231,0.539115385,0.502884615,108.9038462,-9.200192308,1,0,0.239687923,0.0015517,0.159546154,0.032680769,205255.9231,33.61538462,52,Pop/Rock
980,Iggy Pop,926548,0.4565,0.751730769,0.547884615,126.6920769,-7.647769231,1,0,0.12293076900000001,0.14368297800000002,0.225223077,0.046115385,267430.1154,41.65384615,52,Pop/Rock
1004,Free,193216,0.5655600000000001,0.487188,0.6348,118.68583999999998,-11.92924,1,9,0.251208,0.05815845099999999,0.14052,0.068872,259515.88,36.08,50,Pop/Rock
1006,John Cale,224638,0.52512,0.46408,0.535716,105.39568,-13.017439999999999,1,9,0.509736,0.11521678699999999,0.16674,0.038208,238527.8,34.52,50,Pop/Rock
1009,Rick Springfield,359613,0.62168,0.7245199999999999,0.7038,132.47711999999999,-8.53336,1,2,0.177834,7.37e-05,0.171824,0.056912,210432.32,32.16,50,Pop/Rock
1066,Dave Mason,962339,0.53,0.5854583329999999,0.650083333,121.81158329999998,-11.34066667,1,2,0.289445833,0.004584952,0.2480375,0.037225,255073.625,28.04166667,48,Pop/Rock
1081,Ten Years After,20050,0.441,0.592565217,0.567217391,126.07304350000001,-10.02904348,1,9,0.16310860900000002,0.202185487,0.221530435,0.053226087000000005,291603.4783,32.08695652,46,Pop/Rock
1087,Nazareth,377891,0.509304348,0.697086957,0.594956522,130.0660435,-9.465956522,1,7,0.069255304,0.13641467699999998,0.22323478300000002,0.05093913,261723.6522,33.782608700000004,46,Pop/Rock
1092,Pete Townshend,842351,0.562195652,0.636456522,0.519391304,124.84565220000002,-10.84658696,1,7,0.33800173899999997,0.092575224,0.146658696,0.047752174,267166.3261,29.97826087,46,Pop/Rock
1112,New Riders of the Purple Sage,398259,0.550727273,0.564681818,0.7113181820000001,118.01559089999999,-12.21027273,1,9,0.137902727,0.00036227,0.258568182,0.039431818,225041.2273,26.18181818,44,Pop/Rock
1114,Al Kooper,509524,0.45547727299999996,0.530068182,0.599831818,115.1557045,-10.52086364,1,0,0.285111386,0.274865746,0.253806818,0.041259091,345550.5682,30.65909091,44,Pop/Rock
1124,Robert Plant,830538,0.524954545,0.709568182,0.42902272700000005,133.13504550000002,-7.377522727000001,1,7,0.170878455,0.054098272999999995,0.23494090899999998,0.046690909,304623.3182,36.63636364,44,Pop/Rock
1125,Rodriguez,1006765,0.514045455,0.642772727,0.5502727270000001,116.9493636,-6.0070909089999995,1,4,0.39731409100000004,0.001571454,0.14765,0.069704545,198911.4545,46.45454545,44,Pop/Rock
1147,Poco,297894,0.537571429,0.484238095,0.634857143,116.69447620000001,-13.94895238,1,11,0.120899381,0.11129660000000001,0.120014286,0.034552381,269498.3333,28.85714286,42,Pop/Rock
1150,The Partridge Family,484145,0.5340952379999999,0.584285714,0.666190476,124.937381,-9.31552381,1,3,0.410490476,0.0007215139999999999,0.13643333300000002,0.032928571000000004,174864.1429,27.38095238,42,Pop/Rock
1170,Graham Nash,153590,0.549780488,0.315507317,0.47122439,120.76343899999999,-14.22280488,1,0,0.501590244,0.009438069,0.13233414599999999,0.035373171,195186.6098,33.80487805,41,Pop/Rock
1204,The West Coast Pop Art Experimental Band,482572,0.4945,0.5272100000000001,0.6146,124.51299999999999,-12.59765,1,2,0.461955,0.093717663,0.16969,0.041775,190245.3,28.55,40,Pop/Rock
1208,Tim Buckley,595101,0.4198,0.36651500000000004,0.41189,111.58775,-14.40315,1,7,0.5673745,0.044255324000000006,0.15784,0.037235000000000004,292081.9,36.85,40,Pop/Rock
